Node,SIR
1,15.601
2,8.649
3,14.468
4,20.586
5,2.34
6,31.771
7,4.224
8,28.499
9,1.624
10,149.58
11,7.807
3942,20.903
3586,14.424
2937,9.447
3717,25.891
4814,13.705
6629,10.008
7341,7.768
7780,24.012
6878,8.272
973,23.692
2318,11.219
430,20.017
3493,22.651
474,6.166
1944,18.495
4544,108.632
12,9.172
13,7.607
14,26.539
15,29.375
16,11.122
17,132.612
18,13.769
19,13.54
20,6.136
21,3.481
3711,23.161
2352,11.543
5477,6.433
7252,6.152
7026,9.56
52,21.62
931,7.497
81,299.879
2354,12.751
28,15.123
3539,44.516
729,18.458
22,150.769
23,8.591
24,19.512
25,9.944
26,4.929
27,32.02
29,25.985
30,26.682
31,23.94
1278,25.0
1502,22.117
5338,17.83
3200,13.7
32,197.752
33,279.734
34,308.075
35,305.803
36,302.344
37,273.894
38,283.382
39,309.464
40,207.983
41,291.268
3825,13.967
5319,13.952
5858,20.475
5917,15.785
6732,19.357
5404,26.48
42,11.502
43,8.757
44,4.911
45,8.039
46,13.686
47,4.671
48,1.652
49,18.205
50,1.774
51,2.454
1564,26.351
1513,15.087
1530,4.578
1343,3.982
1531,7.589
1532,8.054
1533,8.443
1534,8.896
1631,10.503
7046,4.168
8070,7.052
262,21.783
1569,8.642
1296,4.362
169,23.006
469,4.192
1632,1.164
1633,2.142
1634,14.323
1635,1.131
1636,5.971
1247,12.382
399,8.172
2259,2.724
2549,10.163
2550,5.535
451,43.171
2551,2.623
604,97.802
2552,137.719
2553,17.511
3734,21.786
5612,21.629
3206,9.966
539,151.67
71,12.444
635,4.636
2556,6.69
2576,23.868
917,27.871
3212,5.991
3213,9.33
2678,70.448
3439,8.291
7368,14.099
7964,21.982
8110,62.74
1940,32.896
2301,35.468
3491,15.223
2615,6.718
4133,24.698
5306,44.639
864,21.631
185,282.306
80,314.166
320,282.992
447,298.397
189,275.9
1340,168.802
448,250.603
1100,3.756
256,27.266
1505,62.052
4268,5.9
4269,139.368
1862,23.159
561,26.183
3936,7.127
2725,23.563
2842,6.007
4270,6.345
4271,5.367
4272,3.971
4273,13.725
1739,26.027
4787,19.816
2715,41.204
4294,7.653
3819,22.392
711,16.761
288,262.379
314,257.224
271,306.302
191,301.527
100,296.404
110,299.537
112,292.66
193,215.448
2952,33.12
4206,16.15
4136,18.49
6319,17.924
6535,50.9
2311,12.766
1653,10.032
4400,19.25
