Node,SIR
0,33.865
2,60.177
12,15.54
21,19.469
25,16.112
33,19.596
45,13.066
54,12.805
69,14.29
78,9.444
131,7.682
164,10.863
209,14.551
211,9.312
217,16.747
225,8.599
254,9.238
301,12.715
325,10.585
366,8.187
430,10.502
439,8.279
456,8.175
496,8.513
505,8.86
540,7.073
558,13.585
574,13.009
593,7.667
639,8.114
823,6.83
837,8.396
845,7.243
888,7.359
929,8.01
930,7.838
1,30.352
3,41.569
7,42.653
13,21.582
16,13.103
17,27.599
18,27.265
87,10.702
265,8.317
564,7.191
648,6.444
903,6.624
4,52.996
6,25.883
8,18.752
10,30.009
14,24.235
24,20.465
27,15.287
31,26.043
32,19.167
35,17.155
36,17.674
41,20.158
44,20.629
47,15.02
49,14.453
52,18.396
56,23.324
63,24.68
64,17.211
74,11.855
79,13.189
83,15.048
88,14.496
92,17.237
119,11.02
134,26.616
143,12.518
153,16.556
165,18.685
175,12.448
202,16.725
210,19.463
223,16.804
228,14.334
234,11.993
236,15.225
248,13.893
251,12.961
269,13.753
289,13.48
312,12.621
329,12.875
333,12.692
339,11.491
340,12.682
364,13.376
379,11.335
446,10.532
452,16.146
454,11.342
466,9.897
483,17.744
487,13.274
507,11.184
529,12.899
572,12.448
580,11.76
585,14.419
608,14.342
610,17.409
619,11.186
620,9.816
621,13.361
657,10.784
671,10.002
677,14.702
686,11.445
688,9.902
720,11.068
736,14.078
750,12.013
792,12.229
796,10.52
814,12.76
816,11.701
851,12.677
873,10.545
877,11.771
924,10.23
966,11.138
5,64.162
106,13.37
127,14.735
130,17.901
189,10.458
197,8.996
247,9.441
328,9.83
338,9.988
382,17.828
498,8.663
500,9.86
952,10.437
11,40.694
26,32.117
28,21.767
29,11.775
30,25.013
61,20.111
86,16.561
91,13.814
93,14.35
109,11.021
138,12.491
142,20.888
154,11.858
183,13.483
192,13.393
194,18.067
206,11.49
294,12.718
297,9.423
300,9.827
374,10.968
386,9.89
433,14.567
531,9.328
576,8.728
581,10.451
605,8.779
658,12.935
779,10.453
782,9.774
788,10.208
844,12.397
911,18.233
918,8.841
980,10.314
983,10.514
986,10.458
9,21.529
15,36.452
20,14.38
34,21.921
43,15.802
46,12.257
50,25.506
57,15.337
60,20.211
62,20.283
67,25.911
71,19.038
75,14.671
80,17.368
90,16.145
101,19.266
103,17.013
105,14.332
108,13.614
114,24.724
125,13.373
126,16.168
141,13.987
156,20.033
173,12.346
185,16.554
219,17.294
230,12.539
243,17.123
249,12.231
250,10.492
252,14.544
268,13.882
274,13.152
277,15.334
306,13.437
337,10.791
352,13.649
356,12.063
357,17.162
358,13.961
373,11.586
377,14.102
378,13.67
393,12.225
437,13.902
451,9.791
511,12.143
530,11.371
562,12.18
563,13.715
565,11.498
573,12.186
578,10.866
582,13.578
649,12.782
662,12.803
667,13.975
685,11.91
715,12.242
716,12.822
722,11.639
738,12.875
753,12.067
762,14.456
766,12.403
769,10.212
778,12.509
819,11.32
855,13.181
862,13.222
885,10.973
897,13.114
917,11.789
954,10.672
962,12.482
964,11.13
978,11.875
990,12.193
37,13.281
81,12.393
170,8.873
207,10.912
220,8.105
253,8.775
471,7.023
522,5.888
773,5.816
856,7.222
19,20.808
38,16.081
39,15.028
72,15.342
73,14.052
96,9.933
113,15.779
116,10.085
117,16.024
121,10.533
139,13.715
158,11.203
159,10.665
176,14.295
179,12.4
190,12.156
195,10.588
196,7.843
215,9.81
216,12.133
305,9.032
394,9.578
395,11.319
407,9.103
434,10.528
436,8.491
477,10.109
546,9.357
547,10.25
584,9.66
612,8.932
632,10.91
702,9.925
791,8.995
870,8.999
963,11.668
981,11.004
316,7.252
633,7.042
42,12.015
95,11.185
137,5.228
323,8.484
464,6.476
843,4.636
22,10.529
76,15.685
111,13.539
231,9.139
348,6.598
447,7.353
450,6.951
463,6.659
472,7.416
486,7.598
524,6.422
539,6.729
622,5.882
811,6.645
23,14.985
40,15.603
110,10.454
122,15.561
136,14.16
212,9.205
222,11.58
261,9.801
314,11.139
408,9.266
420,8.306
445,9.791
480,11.394
533,8.072
550,9.546
591,9.767
594,8.156
625,9.593
