Node,SIR
0,53.625
2,86.796
12,25.685
21,31.197
25,30.294
33,36.858
45,23.47
54,20.33
69,25.061
78,20.189
131,10.769
164,15.97
209,19.428
211,16.421
217,26.271
225,16.061
254,14.222
301,21.864
325,19.34
366,14.946
430,16.681
439,14.803
456,12.494
496,11.545
505,20.081
540,13.033
558,25.644
574,21.744
593,13.898
639,13.117
823,11.13
837,11.973
845,11.927
888,13.122
929,12.665
930,12.913
1,48.441
3,65.136
7,68.348
13,37.497
16,20.961
17,42.272
18,42.219
87,20.035
265,14.993
564,11.854
648,10.591
903,11.879
4,79.571
6,44.963
8,30.805
10,52.836
14,41.222
24,36.545
27,28.276
31,43.555
32,31.046
35,28.865
36,29.764
41,31.591
44,30.89
47,28.31
49,19.962
52,30.304
56,37.341
63,40.025
64,28.442
74,20.011
79,22.435
83,25.5
88,24.205
92,29.201
119,20.286
134,44.514
143,21.627
153,25.241
165,27.548
175,21.298
202,26.391
210,28.534
223,25.8
228,20.474
234,19.33
236,26.38
248,25.726
251,20.871
269,21.052
289,20.899
312,23.694
329,22.526
333,20.829
339,21.34
340,22.271
364,18.69
379,20.299
446,16.62
452,19.534
454,18.845
466,17.145
483,29.27
487,18.828
507,21.275
529,17.428
572,18.231
580,19.291
585,25.127
608,26.725
610,29.09
619,18.559
620,18.388
621,20.807
657,18.868
671,18.987
677,25.87
686,19.245
688,14.051
720,20.65
736,20.478
750,18.945
792,19.485
796,15.969
814,20.833
816,19.564
851,18.4
873,17.647
877,17.23
924,18.779
966,20.729
5,94.851
106,21.042
127,28.517
130,29.127
189,17.855
197,15.062
247,17.202
328,15.568
338,16.409
382,28.273
498,11.661
500,15.456
952,16.29
11,66.407
26,52.062
28,38.625
29,19.986
30,39.614
61,33.912
86,28.88
91,24.555
93,19.853
109,22.304
138,21.292
142,32.39
154,18.374
183,25.612
192,22.357
194,30.197
206,21.882
294,23.434
297,19.086
300,17.135
374,15.516
386,16.321
433,24.828
531,17.493
576,16.896
581,18.714
605,15.525
658,25.019
779,16.506
782,16.509
788,16.214
844,20.048
911,27.122
918,17.025
980,18.761
983,19.55
986,19.199
9,35.891
15,55.241
20,22.238
34,34.982
43,30.212
46,18.691
50,39.526
57,29.48
60,33.393
62,34.715
67,44.718
71,33.919
75,20.866
80,29.221
90,26.999
101,28.514
103,26.318
105,20.705
108,20.619
114,38.116
125,18.73
126,27.11
141,26.478
156,30.964
173,22.78
185,25.077
219,30.139
230,23.793
243,28.134
249,19.29
250,18.08
252,23.32
268,24.669
274,23.306
277,25.667
306,24.46
337,21.964
352,20.723
356,19.079
357,27.68
358,20.553
373,21.386
377,21.408
378,20.809
393,21.492
437,22.953
451,16.416
511,17.806
530,21.618
562,18.52
563,22.333
565,17.574
573,19.601
578,18.756
582,18.988
649,23.296
662,21.156
667,20.179
685,19.73
715,19.528
716,24.068
722,18.923
738,20.278
753,21.033
762,22.159
766,18.05
769,18.54
778,20.221
819,19.295
855,19.55
862,16.975
885,19.528
897,20.491
917,18.583
954,14.604
962,19.233
964,17.737
978,18.415
990,20.08
37,25.527
81,24.623
170,15.398
207,21.408
220,13.94
253,13.468
471,13.284
522,13.322
773,11.6
856,11.371
19,39.845
38,26.923
39,28.018
72,23.753
73,22.166
96,16.996
113,23.909
116,16.869
117,28.606
121,16.775
139,25.025
158,18.373
159,14.661
176,24.004
179,19.336
190,22.554
195,16.795
196,15.712
215,18.334
216,21.635
305,15.91
394,16.914
395,19.659
407,16.822
434,15.585
436,16.399
477,14.646
546,15.211
547,18.76
584,17.317
612,14.968
632,16.631
702,17.103
791,17.835
870,15.063
963,20.73
981,19.197
316,10.062
633,9.758
42,21.624
95,20.481
137,9.041
323,15.25
464,10.67
843,7.989
22,16.693
76,26.423
111,24.556
231,14.77
348,11.959
447,13.816
450,12.068
463,11.568
472,10.799
486,12.916
524,13.06
539,7.899
622,10.456
811,11.67
23,28.768
40,27.366
110,16.224
122,25.728
136,20.34
212,15.367
222,16.483
261,20.78
314,17.954
408,15.594
420,16.676
445,17.828
480,21.446
533,11.812
550,17.563
591,16.283
594,13.58
625,16.396
701,13.134
705,14.491
755,13.663
941,13.338
998,13.583
120,11.595
135,17.584
166,11.802
600,9.306
713,11.293
68,24.894
99,20.071
266,10.978
267,14.333
276,7.52
350,10.273
423,11.022
495,11.471
687,9.268
907,13.376
937,11.691
97,10.472
174,16.45
242,13.208
299,11.231
336,14.148
427,11.442
462,14.637
596,9.237
602,12.817
647,12.334
804,11.029
961,8.739
53,20.726
55,24.177
123,13.217
150,14.806
227,15.336
241,16.514
245,15.458
381,13.776
401,10.291
432,14.582
569,13.762
641,10.723
684,12.68
696,17.482
735,12.398
746,14.921
777,18.156
798,16.2
841,13.229
849,13.808
919,13.528
931,14.785
429,7.443
51,25.149
58,14.564
59,25.797
77,18.296
304,18.147
628,11.935
638,13.269
666,10.665
809,9.168
822,10.885
934,9.387
118,10.833
256,13.351
349,13.338
426,13.858
497,12.605
599,10.121
606,11.12
672,10.486
734,11.614
787,13.55
829,9.084
892,14.415
65,19.437
100,14.459
104,23.751
264,13.486
385,9.951
387,14.072
519,10.837
538,10.249
545,10.771
725,10.87
730,7.24
882,11.327
905,9.753
920,9.253
945,13.706
631,10.091
180,13.945
390,13.426
317,17.923
900,7.797
383,8.179
444,9.097
617,8.936
757,7.496
460,9.009
494,7.854
515,8.912
255,9.859
372,10.793
389,7.71
396,9.396
443,7.701
561,7.971
928,6.955
969,6.837
66,16.737
149,15.841
205,15.27
346,11.518
413,14.823
490,12.788
532,11.353
710,14.691
723,14.549
355,9.799
388,18.193
399,10.937
470,7.201
597,6.502
922,7.988
975,11.505
181,10.308
362,10.44
402,14.387
520,11.827
743,9.151
850,10.423
177,11.08
48,23.203
140,15.282
151,17.25
152,15.342
240,9.458
257,13.541
272,12.918
491,11.073
650,10.031
768,6.964
132,16.473
145,19.656
157,19.587
324,12.221
371,11.585
513,11.902
760,11.224
808,9.003
821,10.965
834,11.638
82,20.446
384,9.784
459,9.536
98,16.223
204,14.103
208,20.167
293,11.673
309,13.388
345,9.196
479,8.636
485,11.49
548,11.145
583,8.959
729,7.74
770,11.194
813,9.412
848,9.594
864,9.432
953,7.684
977,13.717
991,7.291
668,10.305
913,8.679
675,7.917
171,9.925
144,13.183
416,9.403
435,8.979
624,9.219
85,19.273
972,7.234
94,10.94
683,8.022
765,6.451
948,5.751
112,24.598
310,7.999
761,10.122
860,6.927
872,9.165
474,16.054
910,8.453
933,7.725
465,9.918
693,6.856
107,13.144
186,21.183
441,10.535
508,7.115
669,10.185
807,9.55
70,12.539
331,10.387
728,7.801
128,12.894
129,18.959
155,12.085
172,12.22
260,13.877
308,11.798
322,12.265
327,10.576
342,11.31
375,10.916
469,10.292
654,7.374
682,14.158
995,8.544
287,7.43
290,9.035
311,16.084
689,5.183
908,8.323
926,11.565
191,10.335
461,6.934
521,12.718
559,12.661
618,8.458
84,10.855
403,13.504
438,7.316
806,8.232
994,7.962
160,13.287
417,12.935
589,11.915
661,8.722
970,8.286
697,11.191
974,6.724
229,8.888
115,15.673
146,16.2
