Node,SIR
0,69.769
2,107.023
12,31.79
21,42.907
25,36.954
33,48.936
45,28.053
54,31.305
69,32.617
78,23.224
131,15.496
164,22.804
209,29.176
211,22.56
217,36.494
225,20.082
254,18.646
301,27.469
325,21.67
366,17.533
430,23.195
439,19.255
456,16.433
496,20.305
505,20.603
540,16.623
558,26.024
574,29.796
593,16.024
639,17.676
823,15.469
837,18.491
845,15.246
888,17.517
929,18.342
930,20.016
1,63.735
3,85.186
7,87.361
13,45.608
16,31.27
17,57.072
18,57.891
87,22.475
265,20.066
564,16.931
648,17.101
903,17.65
4,95.416
6,54.335
8,38.612
10,64.267
14,48.034
24,42.445
27,34.698
31,53.761
32,40.848
35,33.406
36,35.748
41,40.991
44,43.27
47,32.534
49,27.807
52,34.705
56,47.129
63,53.506
64,37.83
74,24.989
79,32.042
83,28.391
88,27.068
92,36.615
119,22.009
134,54.809
143,29.025
153,30.231
165,36.69
175,25.746
202,33.749
210,38.771
223,32.139
228,31.038
234,24.325
236,27.523
248,27.398
251,26.193
269,29.448
289,28.919
312,31.691
329,27.183
333,25.625
339,26.452
340,28.476
364,19.405
379,25.057
446,20.274
452,27.909
454,21.547
466,22.035
483,37.065
487,26.357
507,22.43
529,26.141
572,20.676
580,22.509
585,32.568
608,31.854
610,37.672
619,25.878
620,22.277
621,25.7
657,26.302
671,21.976
677,27.432
686,23.156
688,21.64
720,26.293
736,29.192
750,22.553
792,25.917
796,20.64
814,32.03
816,24.304
851,22.748
873,22.245
877,23.635
924,20.778
966,24.42
5,113.721
106,29.343
127,37.018
130,36.111
189,25.767
197,20.013
247,23.659
328,22.276
338,19.23
382,38.086
498,14.996
500,20.531
952,18.299
11,85.884
26,62.6
28,44.81
29,26.861
30,53.925
61,38.626
86,38.168
91,31.46
93,31.295
109,30.044
138,29.106
142,39.28
154,24.12
183,29.368
192,30.528
194,33.934
206,27.655
294,27.127
297,18.305
300,23.528
374,22.195
386,22.798
433,31.823
531,23.708
576,19.568
581,24.518
605,20.09
658,30.516
779,18.42
782,22.014
788,22.036
844,22.876
911,38.551
918,20.884
980,24.949
983,25.706
986,22.988
9,47.187
15,69.91
20,30.077
34,45.867
43,32.819
46,29.604
50,50.49
57,32.711
60,43.706
62,46.521
67,54.997
71,43.95
75,29.26
80,41.227
90,35.654
101,39.818
103,32.897
105,28.789
108,27.071
114,49.341
125,24.281
126,37.953
141,29.423
156,41.21
173,27.309
185,36.812
219,37.086
230,24.591
243,35.577
249,24.755
250,25.304
252,25.636
268,31.755
274,32.599
277,33.257
306,25.412
337,27.811
352,28.447
356,26.12
357,33.475
358,27.869
373,27.364
377,28.637
378,27.204
393,25.124
437,27.724
451,24.655
511,25.044
530,30.246
562,23.082
563,30.787
565,23.863
573,26.795
578,24.59
582,25.176
649,27.836
662,24.791
667,25.514
685,28.272
715,24.095
716,26.806
722,25.489
738,27.176
753,21.328
762,28.858
766,23.845
769,22.51
778,24.607
819,23.766
855,23.374
862,23.072
885,21.704
897,25.023
917,24.276
954,22.789
962,23.923
964,24.471
978,25.016
990,22.287
37,30.57
81,33.923
170,20.204
207,25.956
220,18.584
253,20.337
471,17.159
522,15.664
773,15.708
856,18.96
19,49.571
38,35.49
39,38.066
72,34.215
73,28.894
96,23.292
113,32.883
116,21.544
117,37.296
121,25.745
139,33.22
158,27.535
159,21.13
176,32.009
179,26.531
190,27.818
195,23.757
196,19.293
215,24.706
216,27.628
305,22.963
394,24.571
395,27.129
407,19.471
434,22.496
436,22.196
477,20.967
546,17.875
547,23.12
584,23.06
612,17.649
632,23.687
702,22.267
791,21.68
870,22.507
963,27.467
981,24.033
316,11.736
633,12.625
42,26.727
95,27.95
137,11.271
323,19.982
464,14.355
843,11.443
22,21.224
76,38.236
111,33.067
231,20.602
348,13.733
447,17.026
450,15.968
463,12.998
472,12.251
486,17.312
524,17.581
539,14.901
622,11.74
811,13.122
23,36.348
40,30.09
110,25.144
122,35.886
136,29.524
212,22.217
222,21.471
261,25.657
314,25.846
408,17.862
420,17.875
445,26.818
480,23.399
533,16.963
550,21.984
591,18.337
594,17.471
625,22.652
701,20.527
705,21.363
755,18.96
941,15.74
998,16.175
120,15.373
135,19.32
166,13.223
600,11.273
713,10.606
68,32.607
99,26.593
266,16.754
267,21.323
276,13.704
350,12.924
423,14.075
495,15.925
687,11.598
907,15.605
937,17.342
97,13.736
174,15.628
242,18.197
299,14.391
336,17.897
427,14.164
462,19.466
596,12.881
602,21.131
647,15.06
804,14.114
961,13.154
53,26.879
55,33.377
123,21.163
150,21.749
227,20.7
241,19.912
245,22.934
381,15.522
401,16.426
432,21.811
569,16.724
641,15.459
684,15.219
696,24.425
735,17.776
746,20.45
777,23.123
798,19.591
841,17.145
849,16.013
919,16.245
931,16.85
429,8.265
51,29.545
58,19.625
59,39.587
77,21.387
304,27.153
628,17.066
638,16.634
666,12.121
809,14.046
822,13.001
934,13.362
118,15.42
256,18.66
349,16.913
426,17.653
497,17.295
599,13.672
606,15.06
672,14.578
734,15.235
787,19.069
829,13.984
892,14.56
65,23.317
100,18.805
104,31.23
264,17.838
385,15.547
387,17.325
519,13.72
538,15.398
545,12.497
725,16.866
730,12.7
882,14.734
905,14.987
920,11.371
945,17.742
631,16.276
180,20.618
390,17.02
317,24.03
900,8.535
383,12.151
444,13.835
617,13.067
757,9.496
460,10.476
494,12.095
515,13.443
255,11.849
372,12.788
389,11.576
396,10.631
443,9.794
561,11.274
928,8.373
969,8.599
66,21.083
149,16.575
205,23.387
346,17.243
413,19.41
490,14.282
532,15.808
710,18.569
723,16.227
355,12.484
388,21.718
399,13.314
470,10.242
597,7.87
922,10.624
975,11.111
181,13.081
362,11.743
402,16.711
520,13.651
743,14.833
850,11.098
177,16.672
48,29.317
140,22.372
