Node,SIR
0,20.382
2,39.252
12,8.746
21,11.597
25,10.083
33,11.97
45,7.151
54,6.647
69,9.282
78,6.224
131,4.438
164,5.81
209,9.141
211,5.639
217,10.109
225,5.61
254,4.526
301,7.244
325,5.78
366,5.571
430,6.33
439,5.259
456,4.1
496,5.11
505,4.198
540,4.325
558,8.731
574,8.043
593,3.84
639,3.573
823,4.214
837,4.348
845,4.067
888,4.412
929,4.692
930,5.072
1,18.304
3,28.04
7,25.211
13,13.078
16,7.774
17,15.098
18,16.253
87,6.273
265,4.504
564,5.054
648,3.476
903,3.623
4,33.194
6,15.699
8,11.261
10,18.959
14,13.931
24,14.179
27,9.659
31,14.79
32,11.411
35,10.829
36,10.827
41,10.696
44,12.504
47,10.12
49,8.232
52,11.24
56,13.793
63,15.827
64,11.01
74,6.558
79,8.784
83,9.471
88,9.643
92,10.097
119,6.618
134,16.749
143,8.034
153,7.55
165,9.493
175,8.217
202,9.319
210,10.924
223,10.009
228,8.965
234,7.163
236,8.555
248,9.24
251,6.721
269,9.063
289,7.959
312,8.328
329,7.687
333,7.936
339,7.066
340,7.648
364,7.373
379,7.397
446,5.731
452,9.152
454,8.009
466,6.333
483,11.832
487,7.751
507,7.252
529,7.544
572,7.209
580,7.152
585,9.776
608,9.043
610,11.276
619,7.361
620,5.974
621,8.814
657,6.571
671,7.331
677,8.374
686,5.491
688,6.326
720,7.922
736,7.558
750,7.375
792,6.574
796,6.671
814,8.491
816,7.108
851,7.433
873,7.145
877,6.483
924,6.605
966,7.407
5,45.328
106,7.452
127,9.441
130,11.247
189,6.315
197,5.698
247,5.344
328,6.363
338,4.797
382,10.046
498,5.231
500,5.621
952,4.931
11,24.747
26,19.034
28,12.492
29,6.781
30,14.484
61,12.168
86,10.308
91,8.265
93,8.341
109,6.848
138,8.849
142,12.383
154,7.152
183,7.538
192,8.013
194,11.148
206,7.371
294,6.214
297,6.148
300,5.899
374,6.212
386,6.522
433,8.585
531,7.385
576,5.962
581,7.266
605,5.505
658,8.832
779,6.413
782,5.488
788,6.401
844,6.694
911,9.621
918,6.312
980,6.792
983,6.779
986,6.371
9,12.25
15,21.088
20,8.219
34,13.464
43,10.27
46,7.439
50,14.862
57,9.191
60,12.573
62,11.644
67,17.677
71,12.578
75,8.76
80,11.062
90,10.829
101,10.95
103,9.298
105,8.409
108,9.683
114,13.188
125,7.423
126,9.464
141,8.052
156,12.185
173,8.574
185,11.542
219,11.279
230,8.005
243,10.528
249,7.784
250,8.068
252,8.452
268,8.259
274,9.344
277,8.599
306,7.8
337,8.667
352,9.237
356,7.761
357,9.095
358,8.08
373,8.84
377,7.53
378,7.569
393,7.708
437,9.222
451,7.891
511,7.924
530,7.209
562,7.566
563,10.15
565,7.419
573,7.633
578,6.139
582,8.238
649,7.582
662,8.277
667,9.177
685,7.338
715,7.872
716,7.645
722,8.254
738,7.92
753,6.74
762,9.201
766,7.013
769,7.554
778,7.846
819,6.623
855,6.711
862,7.474
885,6.658
897,7.411
917,6.086
954,6.915
962,8.469
964,7.378
978,8.112
990,7.758
37,7.217
81,7.329
170,5.507
207,6.362
220,4.129
253,4.032
471,4.691
522,3.794
773,4.04
856,4.423
19,13.818
38,9.774
39,8.64
72,8.824
73,7.851
96,6.908
113,8.602
116,5.859
117,9.388
121,6.395
139,8.307
158,5.931
159,5.193
176,7.692
179,6.659
190,6.805
195,5.338
196,5.737
215,6.727
216,6.161
305,5.395
394,6.223
395,6.666
407,5.408
434,5.171
436,5.188
477,5.674
546,5.05
547,6.088
584,6.678
612,5.124
632,5.59
702,5.633
791,5.347
870,5.328
963,6.551
981,5.859
316,3.427
633,3.893
42,7.14
95,6.987
137,2.763
323,4.452
464,4.414
843,2.689
22,6.08
76,8.633
111,7.477
231,5.954
348,4.196
447,4.929
450,4.407
463,3.409
472,3.157
486,4.115
524,4.005
539,3.977
622,3.737
811,4.183
23,9.244
40,9.002
110,7.416
122,8.785
136,7.042
212,5.901
222,5.577
261,5.43
314,6.384
408,6.358
420,5.358
445,5.884
480,5.715
533,4.368
550,6.558
591,4.381
594,4.332
625,5.532
701,4.888
705,5.717
755,5.293
941,5.295
998,4.393
120,3.913
135,4.638
166,3.715
600,3.459
713,2.867
68,8.285
99,6.433
266,3.987
267,6.052
276,3.251
350,3.693
423,4.886
495,5.152
687,2.701
907,4.848
937,4.552
97,4.238
174,4.662
242,4.045
299,3.74
336,4.756
427,4.55
462,4.806
596,3.099
602,4.842
647,4.18
804,4.25
961,3.512
53,6.562
55,7.27
123,4.757
150,5.867
227,7.036
241,6.077
245,5.496
381,4.517
401,4.681
432,6.167
569,4.606
641,3.931
684,4.36
696,6.024
735,4.625
746,4.747
777,6.013
798,4.664
841,5.058
849,3.658
919,4.203
931,5.256
429,2.376
51,8.93
58,5.58
59,9.064
77,5.401
304,6.322
628,4.55
638,4.603
666,3.808
809,3.572
822,3.351
934,3.145
118,4.631
256,4.791
349,3.879
426,4.397
497,4.452
599,3.168
606,3.495
672,3.815
734,4.266
787,4.676
829,4.128
892,3.981
65,6.065
100,4.615
104,8.94
264,4.768
385,3.542
387,4.844
519,4.006
538,4.072
545,3.902
725,3.738
730,3.207
882,3.677
905,3.533
920,2.981
945,5.005
631,3.742
180,5.946
390,4.216
317,5.927
900,2.614
383,3.195
444,3.603
617,3.588
757,2.651
460,2.815
494,3.132
515,3.343
