Node,SIR
0,159.023
2,249.032
12,53.344
21,69.689
25,67.804
33,90.777
45,55.614
54,43.675
69,49.413
78,37.831
131,25.563
164,36.311
209,52.432
211,38.419
217,58.459
225,39.616
254,34.875
301,54.334
325,36.658
366,35.104
430,43.501
439,36.428
456,23.767
496,31.305
505,33.26
540,34.886
558,49.033
574,47.969
593,26.406
639,26.794
823,32.511
837,27.182
845,25.397
888,31.862
929,27.796
930,27.755
1022,45.228
1037,27.071
1076,23.957
1141,28.469
1151,42.819
1237,18.322
1239,31.665
1267,25.223
1269,29.402
1316,28.167
1403,25.816
1427,22.751
1571,24.245
1589,29.464
1606,26.462
1609,24.062
1624,30.016
1640,25.746
1722,23.751
1732,36.916
1771,25.028
1831,47.768
1836,26.959
1840,22.926
1888,22.633
1892,33.94
2042,23.075
2068,27.856
2298,25.199
2313,26.369
2394,27.198
2545,25.193
2564,25.884
2588,28.248
2646,21.512
2740,21.703
2786,20.823
2796,32.493
2881,23.165
2894,21.013
2911,27.369
2923,27.845
2934,25.514
2970,28.454
2975,24.943
3032,25.738
3105,22.252
3163,27.543
3209,30.777
3287,22.419
3364,22.787
3368,24.622
3446,20.244
3524,24.723
3833,23.113
3839,22.002
3853,29.975
4023,27.272
4345,26.928
4349,23.006
4363,31.223
4675,26.302
4735,22.433
4905,32.805
4971,23.064
4979,23.746
4993,21.508
5064,18.063
5096,19.403
5133,37.486
5229,45.384
5324,25.001
5347,26.194
5434,21.744
5468,28.391
5595,25.527
5668,33.494
5787,24.014
5860,17.788
5916,23.357
6254,23.965
6320,27.37
6347,24.244
6530,25.077
6637,23.316
6895,19.37
6961,25.013
7035,29.392
7118,18.837
7261,30.585
7277,32.542
7353,21.839
7541,21.283
7560,32.795
7650,28.484
7720,25.558
7731,24.418
1,116.262
3,156.706
7,186.926
13,92.316
16,39.454
17,109.614
18,113.829
87,46.364
265,47.052
564,28.183
648,21.642
903,21.004
1607,21.255
1697,20.895
1779,18.545
1805,19.138
1858,30.955
1923,28.676
2003,41.453
2546,33.941
2574,18.985
2636,40.997
2678,30.981
3766,17.433
4053,46.9
4610,17.484
5081,17.304
5460,20.489
6869,20.515
7112,18.879
4,208.108
6,97.726
8,70.186
10,119.177
14,103.679
24,80.831
27,60.111
31,116.399
32,72.854
35,55.869
36,61.445
41,74.05
44,72.815
47,57.16
49,49.623
52,79.952
56,82.502
63,105.345
64,64.038
74,40.4
79,53.949
83,63.061
88,47.526
92,57.937
119,43.993
134,91.26
143,41.773
153,51.444
165,68.526
175,46.556
202,53.054
210,66.852
223,57.177
228,46.693
234,41.408
236,60.287
248,52.941
251,33.009
269,53.742
289,46.701
312,48.539
329,47.047
333,37.559
339,43.615
340,44.763
364,34.062
379,55.683
446,26.158
452,48.82
454,46.8
466,37.434
483,62.14
487,40.397
507,62.833
529,36.803
572,39.24
580,45.113
585,53.011
608,59.039
610,66.953
619,35.744
620,39.24
621,45.839
657,44.602
671,39.016
677,59.926
686,37.009
688,35.868
720,36.557
736,48.706
750,35.091
792,43.357
796,42.274
814,42.533
816,43.591
851,41.771
873,35.789
877,42.59
924,33.851
